B_bw2,B_bw5,B_bw20,B_bw50,B_bw100,Time_approach_B_bw2,Time_approach_B_bw5,Time_approach_B_bw20,Time_approach_B_bw50,Time_approach_B_bw100,Time_interaction_B_bw2,Time_interaction_B_bw5,Time_interaction_B_bw20,Time_interaction_B_bw50,Time_interaction_B_bw100
"[0.4853814292744427, 0.02443217661294646, 0.10907170511163057, 0.998753685539716, 0.03675170359231022, -0.021190212912461568, -0.026293778363363825]","[0.4965116521805846, 0.015226921192220461, 0.12736060177796674, 0.9982243784874879, 0.04440695766864235, -0.009127083641658523, -0.03863688196635344]","[0.5049615024839015, 0.007660601156513984, 0.10731877727965299, 0.999050043291867, 0.019409506597719815, -0.03056106986353028, -0.024254959512401274]","[0.4560657866827564, 0.049791805727288745, 0.1345638841864958, 0.9979947548709321, 0.05426192442520957, -0.029387861931861783, -0.014087809583281576]","[0.49800454248609477, 0.009878866940559556, 0.10030709331959725, 0.9964727500729779, 0.08227203321191602, -0.00959208704680207, -0.013467099883066857]",12.95227074623108,10.75113606452942,13.24371600151062,11.427581787109377,10.448068618774414,10.546175241470335,6.561045169830322,14.961878776550291,11.278501272201538,3.760155200958252
