B_bw2,B_bw5,B_bw20,B_bw50,B_bw100,Time_approach_B_bw2,Time_approach_B_bw5,Time_approach_B_bw20,Time_approach_B_bw50,Time_approach_B_bw100,Time_interaction_B_bw2,Time_interaction_B_bw5,Time_interaction_B_bw20,Time_interaction_B_bw50,Time_interaction_B_bw100
"[0.49111423913567565, 0.03527866185117083, 0.1124438137163258, 0.9982384354555289, 0.038771773320176305, 0.04185780096929951, -0.016269605739571657]","[0.513109447850986, -0.017664532478706384, 0.09587410101452909, 0.9993119009658404, -0.012522985882357106, 0.03258105615266861, -0.012544887110101922]","[0.5130592367283603, -0.007452276120207413, 0.09226014465073357, 0.9997889931223509, -0.005226756838046244, 0.00768498311970863, -0.01831915060261576]","[0.5000522508070897, 0.012466235458011857, 0.09703908641434064, 0.999699571232291, 0.011119305832395236, -0.00037062377065604613, -0.021840122568332725]","[0.5077164148815076, 0.010591903824547106, 0.09716328785685655, 0.9990432061696033, 0.010433577705942393, 0.037280040264004284, -0.020347266659871736]",27.41933846473694,18.049159049987793,13.779733419418335,10.010754823684692,8.768562078475952,22.655252933502197,22.884186267852783,52.84655976295471,7.604430913925171,6.401403903961182
