B_bw2,B_bw5,B_bw20,B_bw50,B_bw100,Time_approach_B_bw2,Time_approach_B_bw5,Time_approach_B_bw20,Time_approach_B_bw50,Time_approach_B_bw100,Time_interaction_B_bw2,Time_interaction_B_bw5,Time_interaction_B_bw20,Time_interaction_B_bw50,Time_interaction_B_bw100
"[0.5149700536081212, 0.0005244380242898284, 0.09720375409213629, 0.9996739906055204, 0.004957402529189382, 0.005034529581359321, -0.024535488152714335]","[0.49737543482733365, 0.013753616368447782, 0.10887554448030717, 0.9995399515034729, 0.018836062957086622, 0.005071190071818753, -0.02322436461923831]","[0.4940946870804789, 0.009318280303112339, 0.11010134548375655, 0.9996329936673003, 0.014954917954666821, 0.0018704052320222158, -0.022510663806033726]","[0.5093781709436864, 0.0009600984092425593, 0.09686825316076197, 0.9993859658986655, 0.0051317889371793575, 0.026054239716321696, -0.022858969790878217]","[0.5094123694238064, 0.004342684049733807, 0.09568103670082038, 0.9995850205371526, 0.007941950885309858, 0.012562389052162276, -0.024675869086569394]",22.045897245407104,16.542576789855957,11.53683352470398,10.848668575286865,10.637237310409546,28.96992588043213,8.700356483459473,12.171502590179443,15.484953880310059,13.812866687774658
