B_bw2,B_bw5,B_bw20,B_bw50,B_bw100,Time_approach_B_bw2,Time_approach_B_bw5,Time_approach_B_bw20,Time_approach_B_bw50,Time_approach_B_bw100,Time_interaction_B_bw2,Time_interaction_B_bw5,Time_interaction_B_bw20,Time_interaction_B_bw50,Time_interaction_B_bw100
"[0.513101861228834, -0.0043161856082687125, 0.09329914779762417, 0.9995645029582846, -0.0019532588363675107, 0.011020782460941346, -0.027304423810517803]","[0.4914821923360804, 0.025479976583277667, 0.11104387379183019, 0.9992101391221002, 0.02975970633926621, -0.0054263969246821885, -0.025768429727274764]","[0.5057024540764363, 0.014658192914752163, 0.09703997319310947, 0.999375328008224, 0.017778070139915437, 0.016791725096833975, -0.02551336823759647]","[0.5018537214964315, 0.006266644985769491, 0.10859152350846657, 0.9995481667681814, 0.010847653487262842, -0.01029835654190496, -0.026071719865095197]","[0.496385506381084, 0.011089207588719287, 0.10379636173033752, 0.9995589034694615, 0.014539358574600737, 0.00298383140741086, -0.02572357473795017]",15.307024955749512,15.116379499435425,13.552977085113525,12.054977178573608,9.090085744857788,11.693319082260132,21.860584020614624,10.474396228790283,10.009924173355103,8.140884160995483
