B_bw2,B_bw5,B_bw20,B_bw50,B_bw100,Time_approach_B_bw2,Time_approach_B_bw5,Time_approach_B_bw20,Time_approach_B_bw50,Time_approach_B_bw100,Time_interaction_B_bw2,Time_interaction_B_bw5,Time_interaction_B_bw20,Time_interaction_B_bw50,Time_interaction_B_bw100
"[0.4923696521522955, 0.007461851908317439, 0.09899671960879601, 0.9985986477894371, 0.015784982875657477, 0.012202600551001228, -0.049017053037852705]","[0.4620519056487036, 0.04068986905122373, 0.13190523911596036, 0.9987613977518859, 0.012121629553212068, 0.02652243251009442, -0.04031497279450074]","[0.4921981724255919, 0.016061472937679712, 0.11156132353436139, 0.9985495860360587, -0.024819854733344755, -1.9239914232523965e-05, -0.047777595879837285]","[0.49163086048509125, 0.018233501663620522, 0.10677763589381448, 0.998585385875213, 0.0006667696175484358, -0.014804873651907498, -0.05106464776026832]","[0.5138358858387633, -0.004772441948986548, 0.08875182859335276, 0.9987076783871354, -0.019086845258775027, 0.008185291925724559, -0.04638605894809793]",20.76046776771545,14.871288537979126,9.947803497314451,8.667024612426758,11.05483889579773,12.367204189300535,16.373633861541748,16.084957599639893,39.880279302597046,9.796568870544434
