B_bw2,B_bw5,B_bw20,B_bw50,B_bw100,Time_approach_B_bw2,Time_approach_B_bw5,Time_approach_B_bw20,Time_approach_B_bw50,Time_approach_B_bw100,Time_interaction_B_bw2,Time_interaction_B_bw5,Time_interaction_B_bw20,Time_interaction_B_bw50,Time_interaction_B_bw100
"[0.5220235938058693, -0.004317956474576095, 0.09588325478791275, 0.9981378161404948, -0.03155324062570623, -0.036489493496550826, -0.03733376301238854]","[0.5037212955588145, 0.014658696344503147, 0.10394140269682964, 0.9996222836991036, 0.011145336762910072, 0.006908809154411947, -0.024152427552901753]","[0.5018557022377212, 0.010980755842887976, 0.09811701181654106, 0.9992001162669413, -0.015660835992542223, -0.018841461000793494, -0.03160482899022398]","[0.5080121353661606, -0.0017355369377234995, 0.09793236199903095, 0.9989719310630302, 0.001803659776736324, -0.035862141860851515, -0.027671908874570803]","[0.4822158682641476, 0.02693543232871042, 0.10929710436784495, 0.9992242684078078, 0.0021386535393105787, -0.026378623333531775, -0.029162575622667643]",18.724366426467896,11.347697257995605,10.843506574630737,15.495681047439575,10.715251684188843,27.98778748512268,7.902672290802002,6.998998403549194,14.13717532157898,45.212679862976074
