B_bw2,B_bw5,B_bw20,B_bw50,B_bw100,Time_approach_B_bw2,Time_approach_B_bw5,Time_approach_B_bw20,Time_approach_B_bw50,Time_approach_B_bw100,Time_interaction_B_bw2,Time_interaction_B_bw5,Time_interaction_B_bw20,Time_interaction_B_bw50,Time_interaction_B_bw100
"[0.5041601449432737, 0.009279048068400554, 0.11469248780619999, 0.9996496463145559, 0.013081984264785105, 0.003871997462720047, -0.022681577249565748]","[0.5198982641971115, -0.00968130114953561, 0.09170468754615362, 0.9991500378213999, -0.004444601027135014, 0.03741227680964283, -0.016726296276324493]","[0.4893095676123628, 0.019637899209979374, 0.10722126583637424, 0.999431023072239, 0.02379789360387964, -0.009025803874912065, -0.022131995960775]","[0.4954019688041687, 0.007360895458577071, 0.1103008210698413, 0.9996914503341494, 0.011632768929137265, 0.0015118696422103182, -0.02189513795414919]","[0.4873666438955899, 0.011327725356490757, 0.1017221850248927, 0.9993864293549809, 0.015036197930430649, 0.024224606300427574, -0.020343205806559475]",16.79200315475464,16.935513019561768,11.49932312965393,16.100335836410522,9.192957639694214,16.655128240585327,23.717299222946167,41.63562273979187,11.488753080368042,10.345410346984863
