B_bw2,B_bw5,B_bw20,B_bw50,B_bw100,Time_approach_B_bw2,Time_approach_B_bw5,Time_approach_B_bw20,Time_approach_B_bw50,Time_approach_B_bw100,Time_interaction_B_bw2,Time_interaction_B_bw5,Time_interaction_B_bw20,Time_interaction_B_bw50,Time_interaction_B_bw100
"[0.5116415735665103, 0.006800568455764281, 0.09278314238798449, 0.9984003755384208, -0.028858008365815827, 0.0483310044613213, -0.005293343523576608]","[0.5003702322050494, 0.0235606800287168, 0.10128035601259511, 0.9992917540653214, -0.018702452414926005, -0.032417851152366964, -0.0039104293093516875]","[0.4817528671665015, 0.02645906018521378, 0.09241955158760552, 0.9993518044415268, -0.02424852740051771, 0.025683063017665472, -0.006954146417879158]","[0.46439187130568227, 0.04352842962299689, 0.11717821046995319, 0.9998809385128843, -0.01449016332269804, 0.0014065366347790107, -0.005115234126645065]","[0.4864599083501405, 0.026672613451436667, 0.10508931268500482, 0.9995881058493754, -0.02414861801670695, -0.015188374561514765, -0.0031266868279829995]",10.38261890411377,9.778546333312988,6.473778963088989,7.5847742557525635,6.790596008300781,50.718557596206665,13.949280023574827,54.49945878982544,10.79060196876526,5.863528251647949
